34.255850	36.566390	-11.781400	4.227090	-0.237250	0.450660	0.181080	0.480290	0	0	0	GNSS	mers	castroperdomo22(castroperdomo22)_ergintav23(ergintav23)_eurefedv(eurefedv)_kurt22(kurt22)_measures(measures)_ozdemir19(ozdemir19)_palano18(palano18)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
27.961580	40.967300	-0.177000	0.596780	-0.903300	0.420630	0.264550	0.403920	0	0	0	GNSS	maer_mer1	ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
29.907990	40.438000	-21.572720	-3.179070	0.870000	1.305190	0.531350	4.220000	0	0	0	GNSS	igaz	ergintav23(ergintav23)_floyd23(floyd23)_kurt22(kurt22)
24.916800	41.140200	-0.059110	-2.586630	0.128800	0.146840	0.073850	0.158390	0	0	0	GNSS	duth	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eposuga(eposuga)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
26.265150	39.245710	-19.560100	-13.611560	0.123540	0.134160	0.134410	0.442770	0	0	0	GNSS	agpa_prkv	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eposuga(eposuga)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
27.393690	36.380400	-12.512270	-29.781650	-0.717410	0.112820	0.139050	0.358980	0	0	0	GNSS	tilo	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_hamiel21(hamiel21)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
26.373720	38.304450	-19.695020	-22.089200	-1.245160	0.142740	0.287590	0.422010	0	0	0	GNSS	ceil_cesm	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
26.380570	40.918180	-1.580040	-1.564520	-0.065260	0.351190	0.406240	0.508790	0	0	0	GNSS	ips1_ips2_ipsa	briole21(briole21)_ergintav23(ergintav23)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_yavasoglu21(yavasoglu21)
27.470680	42.498570	-0.274040	-0.314820	0.385050	0.209570	0.242140	0.168220	0	0	0	GNSS	brg2_brg__brga_bur1_burg	dagostino20(dagostino20)_ergintav23(ergintav23)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
34.780900	32.068000	-3.638060	8.131750	1.157410	0.180260	0.207090	0.341840	0	0	0	GNSS	tela	castroperdomo22(castroperdomo22)_eurefedv(eurefedv)_hamiel21(hamiel21)_measures(measures)_palano18(palano18)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)
43.762100	38.992210	-0.437310	9.610340	0.726000	0.723020	1.231050	1.411000	0	0	0	GNSS	mrad_mrdy_mur1_mura	ergintav23(ergintav23)_kurt22(kurt22)_midas(midas)_ozdemir19(ozdemir19)
43.032880	39.717560	0.181160	6.160770	1.064490	0.252790	1.193970	0.496860	0	0	0	GNSS	agid_agrd_agri_agrt_ayri	ergintav23(ergintav23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
24.519110	36.746800	-17.505550	-26.369310	-1.106920	0.155620	0.148090	0.546130	0	0	0	GNSS	mlos	bitharis24(bitharis24)_briole21(briole21)_ergintav23(ergintav23)_floyd23(floyd23)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
25.380960	37.098380	-17.998520	-26.251650	-0.472010	0.223850	0.134100	0.396540	0	0	0	GNSS	naxo_naxu	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eposuga(eposuga)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
25.610370	35.261350	-17.250330	-28.058450	-0.580450	0.178380	0.166120	0.194160	0	0	0	GNSS	nea__neap_npsg	bitharis24(bitharis24)_briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
27.241710	39.935940	-19.204750	-9.275970	-0.825770	0.104770	0.169740	0.222220	0	0	0	GNSS	yenc	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
26.215650	35.116630	-15.848970	-28.441310	-1.356670	0.233890	0.233660	0.451990	0	0	0	GNSS	zakr_zkro	briole21(briole21)_dagostino20(dagostino20)_ergintav23(ergintav23)_floyd23(floyd23)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
35.770650	33.182000	-3.906230	10.980010	-0.036790	0.051680	0.081690	0.251900	0	0	0	GNSS	elro	castroperdomo22(castroperdomo22)_hamiel21(hamiel21)_measures(measures)_palano18(palano18)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)
44.438400	33.341410	-2.429160	17.908220	-0.548560	0.105660	0.201630	0.241400	0	0	0	GNSS	isba	castroperdomo22(castroperdomo22)_hamiel21(hamiel21)_khorrami19(khorrami19)_measures(measures)_palano18(palano18)_pappachen21(pappachen21)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_viltres22(viltres22)
34.890190	32.488260	-4.011490	7.877350	0.452410	0.049310	0.060260	0.113660	0	0	0	GNSS	csar	castroperdomo22(castroperdomo22)_eurefedv(eurefedv)_hamiel21(hamiel21)_measures(measures)_palano18(palano18)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)
34.369490	40.154010	-20.696150	2.917070	-0.464750	0.254420	0.284460	0.194530	0	0	0	GNSS	sngr_sunl	ergintav23(ergintav23)_eurefedv(eurefedv)_jolivet23(jolivet23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
33.611360	40.609110	-19.423320	1.015200	0.941960	0.265630	0.285970	0.180300	0	0	0	GNSS	cank_cnkr	ergintav23(ergintav23)_eurefedv(eurefedv)_jolivet23(jolivet23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
29.950210	40.802030	-5.209820	-1.412040	0.114150	0.178150	0.179710	0.155180	0	0	0	GNSS	izmc_izmt_kr10	ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozarpaci21(ozarpaci21)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)_yavasoglu21(yavasoglu21)
27.808420	40.393610	-18.553390	-5.424570	-0.398660	0.203400	0.139780	0.145390	0	0	0	GNSS	erde_erdt	ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
44.502930	40.226460	2.010640	7.417290	0.332600	0.073360	0.125020	0.341650	0	0	0	GNSS	nssp	khorrami19(khorrami19)_kurt22(kurt22)_measures(measures)_palano18(palano18)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)
24.912610	34.980830	-15.948710	-28.612480	-1.037360	0.183900	0.339860	0.332360	0	0	0	GNSS	akyr	bitharis24(bitharis24)_briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
25.797200	35.053070	-16.280520	-27.652730	-0.969910	0.458840	0.157980	0.730610	0	0	0	GNSS	iera	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
29.015470	40.214040	-21.573530	-3.460850	-1.555420	0.252750	0.267880	0.223180	0	0	0	GNSS	burs_busk	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)_yavasoglu21(yavasoglu21)
28.831640	40.990960	-1.131330	-0.860540	-0.611120	0.368190	0.245510	0.221860	0	0	0	GNSS	istn	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)_yavasoglu21(yavasoglu21)
27.081820	38.394810	-22.303450	-16.799720	0.026850	0.129730	0.171090	0.175050	0	0	0	GNSS	izmi	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)
27.217950	41.738120	-0.016920	-0.859920	-0.204730	0.159070	0.140740	0.160460	0	0	0	GNSS	kirl	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)_yavasoglu21(yavasoglu21)
27.916440	41.442970	-0.168740	-1.255040	-0.287520	0.160520	0.195580	0.160160	0	0	0	GNSS	sary	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)_yavasoglu21(yavasoglu21)
27.496500	40.958340	-1.256710	-3.017220	-0.333380	0.153610	0.153860	0.258410	0	0	0	GNSS	tekr	briole21(briole21)_ergintav23(ergintav23)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)_yavasoglu21(yavasoglu21)
35.688300	32.995250	-3.856290	10.907270	0.350490	0.101790	0.119620	0.183400	0	0	0	GNSS	katz	castroperdomo22(castroperdomo22)_hamiel21(hamiel21)_measures(measures)_palano18(palano18)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)
35.416480	32.479340	-4.166800	8.945620	1.224670	0.093240	0.096220	0.159450	0	0	0	GNSS	gilb	castroperdomo22(castroperdomo22)_eurefedv(eurefedv)_hamiel21(hamiel21)_measures(measures)_palano18(palano18)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)
33.936850	36.381130	-10.967300	3.016000	-0.997140	0.071140	0.122240	0.170300	0	0	0	GNSS	silf_slfk	ergintav23(ergintav23)_eurefedv(eurefedv)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
29.623200	41.179450	-0.333240	-1.694370	0.405000	0.451500	0.301800	0.820160	0	0	0	GNSS	silc_sile_sily	ergintav23(ergintav23)_floyd23(floyd23)_kurt22(kurt22)_ozarpaci21(ozarpaci21)_yavasoglu21(yavasoglu21)
